user_id,transfer_limit_yen,atm_withdraw_limit_yen,updated_at
1467,200000,100000,2025-08-31T17:58:49.544512+00:00
1468,100000,30000,2025-07-11T21:42:38.544512+00:00
1469,200000,30000,2025-03-22T08:20:45.544512+00:00
1470,1000000,200000,2025-10-25T14:14:04.544512+00:00
1471,200000,30000,2025-09-21T09:23:10.544512+00:00
1472,100000,200000,2025-05-28T05:03:44.544512+00:00
1473,500000,100000,2025-12-13T19:18:54.545012+00:00
1474,300000,100000,2025-10-11T13:19:36.545012+00:00
1475,300000,100000,2026-02-09T12:55:34.545012+00:00
1476,1000000,100000,2025-11-10T04:25:46.545012+00:00
1477,200000,100000,2026-02-03T14:28:21.545012+00:00
1478,500000,50000,2026-01-11T15:01:18.545513+00:00
1479,300000,100000,2026-01-25T13:22:37.545513+00:00
1480,500000,100000,2025-04-21T05:32:49.545513+00:00
1481,300000,30000,2025-05-17T01:12:53.545513+00:00
1482,300000,50000,2025-10-23T01:22:53.545513+00:00
1483,500000,30000,2025-12-07T16:42:27.546015+00:00
1484,300000,100000,2025-06-28T02:25:53.546015+00:00
1485,1000000,200000,2025-06-26T03:02:34.546015+00:00
1486,1000000,200000,2026-01-27T18:37:57.546015+00:00
1487,1000000,100000,2025-07-08T08:30:26.546015+00:00
1488,200000,200000,2025-12-22T08:00:50.546517+00:00
1489,1000000,30000,2025-06-10T10:16:57.546517+00:00
1490,300000,100000,2025-09-17T09:18:59.546517+00:00
1491,500000,100000,2025-04-22T22:47:36.546517+00:00
1492,100000,50000,2026-01-04T03:53:57.546517+00:00
1493,100000,100000,2025-10-25T02:50:33.547013+00:00
1494,500000,100000,2025-07-01T02:53:25.547013+00:00
1495,100000,100000,2025-02-14T11:59:08.547013+00:00
1496,1000000,50000,2026-01-31T10:40:24.547013+00:00
1497,100000,100000,2025-08-31T22:58:11.547013+00:00
1498,100000,100000,2025-10-28T14:57:11.547013+00:00
1499,300000,100000,2025-10-23T01:31:53.547013+00:00
1500,100000,30000,2025-03-18T18:51:10.547013+00:00
1501,500000,30000,2025-05-22T01:04:18.547013+00:00
1502,500000,200000,2025-04-26T04:02:26.547013+00:00
1503,200000,50000,2026-01-09T07:26:24.547013+00:00
1504,500000,50000,2025-03-19T00:36:14.547013+00:00
1505,300000,50000,2025-09-15T04:45:41.548015+00:00
1506,500000,30000,2025-08-06T01:28:37.548015+00:00
1507,300000,50000,2025-05-28T09:02:58.548015+00:00
1508,100000,30000,2025-10-14T16:59:40.548015+00:00
1509,200000,30000,2025-07-20T22:25:49.548015+00:00
1510,100000,30000,2025-12-12T16:44:06.548015+00:00
1511,100000,30000,2025-03-10T20:53:32.548520+00:00
1512,300000,200000,2025-11-19T01:38:16.548520+00:00
1513,200000,50000,2025-03-15T17:02:13.548520+00:00
1514,100000,50000,2025-04-18T14:42:36.548520+00:00
1515,500000,200000,2025-12-04T15:28:15.548520+00:00
1516,500000,100000,2025-11-15T05:36:45.549019+00:00
1517,100000,100000,2025-07-04T14:24:13.549019+00:00
1518,300000,50000,2025-05-13T02:51:54.549019+00:00
1519,100000,200000,2025-05-14T21:28:34.549019+00:00
1520,100000,200000,2025-04-10T03:18:09.549019+00:00
1521,200000,200000,2025-11-08T19:13:48.549019+00:00
1522,300000,100000,2025-03-29T13:01:27.549518+00:00
1523,200000,200000,2025-04-12T00:50:41.549518+00:00
1524,300000,200000,2025-10-10T03:00:03.549518+00:00
1525,500000,100000,2026-01-09T13:20:16.549518+00:00
1526,500000,100000,2025-09-30T17:30:06.549518+00:00
1527,300000,30000,2025-08-06T01:11:11.549518+00:00
1528,200000,200000,2025-08-02T21:16:31.550020+00:00
1529,1000000,50000,2025-09-30T16:47:49.550020+00:00
1530,500000,30000,2026-02-08T01:25:34.550020+00:00
1531,1000000,100000,2025-02-28T05:25:06.550020+00:00
1532,200000,100000,2026-01-25T11:36:10.550020+00:00
1533,500000,200000,2025-06-12T16:38:30.550020+00:00
1534,1000000,100000,2025-05-24T08:28:57.550519+00:00
1535,500000,100000,2025-09-21T23:33:52.550519+00:00
1536,500000,30000,2025-06-02T17:48:49.550519+00:00
1537,500000,100000,2025-04-20T00:01:15.550519+00:00
1538,500000,30000,2025-04-06T10:01:39.550519+00:00
1539,500000,100000,2025-07-31T22:31:11.550519+00:00
1540,1000000,30000,2025-12-06T08:33:47.551018+00:00
1541,500000,100000,2025-03-08T08:38:21.551018+00:00
1542,100000,200000,2025-03-26T06:58:20.551018+00:00
1543,100000,100000,2025-09-02T08:38:51.551018+00:00
1544,500000,50000,2025-05-13T15:36:20.551018+00:00
1545,1000000,100000,2025-09-19T07:56:30.551018+00:00
1546,1000000,200000,2025-10-20T21:09:34.551018+00:00
1547,100000,50000,2026-02-06T06:30:28.551519+00:00
1548,200000,100000,2025-11-08T04:02:27.551519+00:00
1549,500000,200000,2025-07-03T06:00:24.551519+00:00
1550,500000,50000,2025-04-15T03:01:13.551519+00:00
1551,200000,100000,2025-12-27T21:42:28.551519+00:00
1552,500000,30000,2025-08-22T11:14:45.551519+00:00
1553,100000,200000,2025-02-24T03:42:05.551519+00:00
1554,100000,200000,2026-01-31T05:10:29.552018+00:00
1555,100000,200000,2026-01-14T23:13:36.552018+00:00
1556,500000,30000,2025-07-15T16:20:37.552018+00:00
1557,200000,100000,2025-04-30T08:01:02.552018+00:00
1558,300000,50000,2025-06-23T23:16:00.552018+00:00
1559,100000,30000,2025-06-17T00:32:56.552018+00:00
1560,1000000,50000,2025-04-21T10:54:35.552018+00:00
1561,100000,30000,2025-12-20T20:30:55.552018+00:00
1562,100000,200000,2026-01-04T20:37:21.552526+00:00
1563,500000,50000,2025-06-26T22:13:36.552526+00:00
1564,300000,200000,2025-03-26T22:45:59.552526+00:00
1565,200000,200000,2025-10-17T18:03:45.552526+00:00
1566,1000000,30000,2025-08-22T21:36:27.552526+00:00
1567,500000,200000,2025-06-30T09:01:34.552526+00:00
1568,200000,30000,2025-07-17T08:22:14.553019+00:00
1569,500000,30000,2025-08-04T05:32:03.553019+00:00
1570,100000,50000,2025-04-01T12:40:52.553019+00:00
1571,500000,30000,2025-09-05T02:48:18.553019+00:00
1572,1000000,50000,2025-08-25T15:55:04.553019+00:00
1573,500000,50000,2025-07-20T09:34:06.553019+00:00
1574,500000,50000,2025-05-13T17:17:40.553519+00:00
1575,500000,200000,2025-02-20T12:51:53.553519+00:00
1576,300000,200000,2025-03-24T09:54:34.553519+00:00
1577,200000,100000,2025-04-05T23:40:48.553519+00:00
1578,1000000,30000,2025-10-07T10:04:47.553519+00:00
1579,1000000,30000,2025-05-29T04:21:14.553519+00:00
1580,1000000,200000,2025-07-14T06:14:09.554020+00:00
1581,300000,30000,2025-08-21T23:28:14.554020+00:00
1582,1000000,100000,2025-03-10T00:10:29.554020+00:00
1583,100000,50000,2026-01-23T22:05:17.554020+00:00
1584,300000,200000,2025-05-04T05:11:03.554020+00:00
1585,100000,100000,2025-09-25T12:02:48.554020+00:00
1586,500000,200000,2025-04-15T00:40:26.554519+00:00
1587,100000,200000,2025-10-23T10:04:33.554519+00:00
1588,500000,200000,2025-11-11T06:46:47.554519+00:00
1589,200000,100000,2025-04-06T12:35:15.554519+00:00
1590,200000,100000,2025-03-27T08:32:30.554519+00:00
1591,1000000,100000,2025-12-09T18:08:35.555018+00:00
1592,500000,200000,2025-04-06T15:35:04.555018+00:00
1593,1000000,100000,2025-11-30T07:20:40.555018+00:00
1594,100000,200000,2025-06-07T03:42:23.555018+00:00
1595,100000,200000,2025-11-13T17:49:04.555018+00:00
1596,1000000,30000,2025-12-22T11:43:20.555519+00:00
1597,300000,200000,2025-09-07T23:44:01.555519+00:00
1598,200000,200000,2025-09-29T15:09:08.555519+00:00
1599,500000,200000,2025-12-31T21:13:04.555519+00:00
1600,500000,100000,2025-08-15T16:28:15.555519+00:00
1601,100000,50000,2026-01-18T08:33:50.555519+00:00
1602,100000,100000,2025-11-20T08:09:20.556019+00:00
1603,200000,30000,2025-10-15T18:15:32.556019+00:00
1604,100000,100000,2025-04-11T12:56:34.556019+00:00
1605,1000000,50000,2026-02-06T13:00:16.556019+00:00
1606,200000,30000,2025-11-17T22:23:38.556019+00:00
1607,100000,200000,2025-03-04T03:11:37.556519+00:00
1608,500000,30000,2025-08-02T07:41:40.557019+00:00
1609,300000,100000,2025-07-05T04:18:45.557019+00:00
1610,1000000,100000,2025-12-14T16:37:15.557019+00:00
1611,200000,200000,2025-06-30T13:16:59.557019+00:00
1612,200000,50000,2025-10-16T14:34:06.557019+00:00
1613,100000,50000,2025-05-22T14:56:12.557519+00:00
1614,1000000,50000,2025-11-16T05:22:22.557519+00:00
1615,300000,200000,2025-04-14T18:08:17.557519+00:00
1616,100000,100000,2025-05-07T19:37:00.557519+00:00
1617,1000000,30000,2026-01-28T05:25:40.557519+00:00
1618,100000,30000,2025-02-28T06:36:04.557519+00:00
1619,100000,200000,2025-05-26T16:21:50.557519+00:00
1620,1000000,200000,2025-02-21T09:00:38.557519+00:00
1621,200000,100000,2025-03-09T08:49:56.557519+00:00
1622,300000,50000,2026-01-23T19:39:23.557519+00:00
1623,500000,200000,2025-06-02T05:25:29.557519+00:00
1624,100000,100000,2025-02-17T17:58:45.557519+00:00
1625,1000000,100000,2025-02-17T06:52:09.557519+00:00
1626,300000,50000,2025-07-27T15:02:08.558524+00:00
1627,200000,30000,2025-11-02T16:50:56.558524+00:00
1628,500000,200000,2025-11-22T20:09:55.558524+00:00
1629,300000,30000,2025-07-04T18:02:30.558524+00:00
1630,200000,30000,2025-09-16T02:58:10.558524+00:00
1631,100000,200000,2025-03-27T18:25:43.559027+00:00
1632,100000,50000,2025-11-22T10:44:45.559027+00:00
1633,1000000,200000,2025-05-02T23:42:36.559027+00:00
1634,200000,100000,2025-10-06T18:54:54.559027+00:00
1635,500000,100000,2025-12-26T09:28:46.559027+00:00
1636,100000,200000,2025-06-27T08:44:26.559027+00:00
1637,1000000,200000,2025-10-21T22:16:38.559027+00:00
1638,100000,50000,2025-05-28T18:47:55.559527+00:00
1639,100000,100000,2025-11-25T02:38:36.559527+00:00
1640,200000,30000,2025-10-26T16:12:55.559527+00:00
1641,200000,50000,2026-01-03T09:40:09.559527+00:00
1642,300000,200000,2025-02-26T17:54:30.559527+00:00
1643,100000,100000,2025-08-16T19:43:37.559527+00:00
1644,1000000,50000,2025-06-18T19:45:45.560027+00:00
1645,200000,200000,2025-02-22T12:49:45.560027+00:00
1646,500000,50000,2026-01-22T19:47:15.560027+00:00
1647,500000,50000,2025-09-06T16:00:40.560027+00:00
1648,500000,30000,2025-09-14T23:32:48.560027+00:00
1649,100000,50000,2025-11-13T21:47:58.560027+00:00
1650,200000,30000,2025-05-07T12:57:12.560527+00:00
1651,200000,200000,2026-02-09T22:22:06.560527+00:00
1652,100000,30000,2026-02-06T00:23:58.560527+00:00
1653,100000,200000,2025-03-02T08:59:14.560527+00:00
1654,100000,30000,2025-08-20T05:37:23.560527+00:00
1655,100000,30000,2025-09-15T04:55:35.560527+00:00
1656,300000,200000,2025-04-03T03:01:48.560527+00:00
1657,200000,30000,2025-12-29T10:02:47.561026+00:00
1658,100000,50000,2025-07-21T23:48:47.561026+00:00
1659,100000,100000,2025-07-01T01:00:00.561026+00:00
1660,500000,100000,2025-06-23T23:07:10.561026+00:00
1661,100000,30000,2025-10-19T02:52:54.561026+00:00
1662,500000,50000,2025-12-24T19:32:26.561026+00:00
1663,300000,50000,2025-11-28T14:22:46.561026+00:00
1664,300000,30000,2025-03-22T20:11:40.561527+00:00
1665,300000,100000,2025-11-15T03:00:08.561527+00:00
1666,300000,50000,2025-11-07T01:04:43.561527+00:00
1667,500000,100000,2025-07-21T18:19:36.561527+00:00
1668,200000,50000,2025-04-04T16:31:48.561527+00:00
1669,500000,50000,2025-05-19T16:46:51.561527+00:00
1670,500000,50000,2025-04-02T18:35:09.562026+00:00
1671,200000,200000,2026-02-08T11:52:50.562026+00:00
1672,500000,200000,2025-12-07T11:46:51.562026+00:00
1673,1000000,200000,2025-07-06T14:54:44.562026+00:00
1674,1000000,30000,2025-12-19T00:45:07.562026+00:00
1675,300000,100000,2025-06-17T20:18:52.562527+00:00
1676,500000,50000,2025-08-10T01:02:48.562527+00:00
1677,200000,100000,2025-03-11T23:47:17.562527+00:00
1678,500000,200000,2025-10-04T19:58:20.562527+00:00
1679,1000000,50000,2025-08-09T01:55:00.562527+00:00
1680,100000,30000,2025-05-27T01:58:48.563027+00:00
1681,100000,200000,2025-12-15T18:43:52.563027+00:00
1682,500000,30000,2026-01-18T15:06:53.563027+00:00
1683,1000000,30000,2025-10-23T06:02:16.563027+00:00
1684,500000,30000,2025-07-28T17:01:47.563027+00:00
1685,1000000,200000,2025-05-31T17:55:02.563527+00:00
1686,500000,100000,2025-09-22T12:44:46.563527+00:00
1687,100000,200000,2025-07-11T12:49:19.563527+00:00
1688,300000,50000,2026-02-06T05:12:32.563527+00:00
1689,300000,200000,2025-10-04T23:28:26.563527+00:00
1690,500000,100000,2026-01-09T19:05:03.563527+00:00
1691,200000,200000,2025-05-11T14:51:23.564027+00:00
1692,200000,200000,2025-06-03T15:17:39.564027+00:00
1693,100000,50000,2025-11-20T08:23:52.564027+00:00
1694,200000,100000,2026-02-03T03:45:47.564027+00:00
1695,200000,200000,2026-02-06T04:34:59.564027+00:00
1696,200000,200000,2025-10-25T04:03:56.564527+00:00
1697,100000,200000,2025-11-07T15:20:11.564527+00:00
1698,500000,100000,2025-10-01T06:51:22.564527+00:00
1699,100000,100000,2026-01-04T11:31:16.564527+00:00
1700,1000000,50000,2026-01-18T15:01:30.564527+00:00
1701,200000,200000,2025-09-23T08:38:37.564527+00:00
1702,500000,100000,2025-03-31T03:47:16.564527+00:00
1703,500000,100000,2025-07-09T17:43:37.565027+00:00
1704,300000,200000,2025-09-29T18:42:20.565027+00:00
1705,300000,200000,2025-08-03T14:47:07.565027+00:00
1706,100000,100000,2025-06-06T01:32:32.565027+00:00
1707,500000,200000,2025-02-16T09:06:33.565027+00:00
1708,1000000,30000,2026-02-01T08:18:03.565027+00:00
1709,1000000,50000,2025-06-30T17:18:12.565527+00:00
1710,500000,200000,2025-04-13T12:01:31.565527+00:00
1711,100000,50000,2025-02-11T05:56:51.565527+00:00
1712,500000,100000,2025-11-16T12:37:56.565527+00:00
1713,1000000,100000,2025-03-07T03:19:04.565527+00:00
1714,300000,200000,2025-09-16T17:31:37.566026+00:00
1715,200000,100000,2025-10-31T08:25:33.566026+00:00
1716,1000000,50000,2025-05-16T02:38:54.566026+00:00
1717,300000,30000,2025-03-04T11:55:56.566026+00:00
1718,200000,200000,2025-03-31T11:16:38.566026+00:00
1719,200000,30000,2025-12-03T13:01:20.566026+00:00
1720,200000,100000,2025-08-10T12:01:36.566527+00:00
1721,1000000,30000,2026-01-10T13:53:50.566527+00:00
1722,300000,200000,2025-09-17T17:19:03.566527+00:00
1723,500000,30000,2025-08-11T05:28:34.566527+00:00
1724,500000,200000,2026-01-19T14:43:59.566527+00:00
1725,200000,100000,2025-08-16T10:21:23.566527+00:00
1726,200000,50000,2025-09-29T01:18:03.566527+00:00
1727,500000,100000,2025-07-19T12:45:52.567027+00:00
1728,300000,30000,2025-05-13T21:08:03.567027+00:00
1729,1000000,30000,2025-03-05T17:24:57.567027+00:00
1730,300000,30000,2025-04-16T22:19:21.567027+00:00
1731,1000000,50000,2025-07-06T03:44:51.567027+00:00
1732,1000000,30000,2025-06-17T18:42:39.567527+00:00
1733,100000,100000,2025-09-10T07:53:50.567527+00:00
1734,500000,30000,2025-06-28T05:38:15.567527+00:00
1735,300000,200000,2025-05-26T00:25:27.567527+00:00
1736,100000,50000,2025-11-26T14:26:17.567527+00:00
1737,100000,30000,2025-06-02T05:37:07.568027+00:00
1738,500000,50000,2025-07-16T05:22:41.568027+00:00
1739,1000000,100000,2025-11-28T14:08:09.568027+00:00
1740,200000,30000,2025-11-27T14:13:42.568027+00:00
1741,300000,50000,2025-10-17T17:41:05.568027+00:00
1742,500000,30000,2026-01-14T17:49:51.568027+00:00
1743,500000,200000,2026-01-10T22:09:43.568027+00:00
1744,100000,30000,2025-09-03T22:16:37.568027+00:00
1745,100000,100000,2025-12-20T02:40:36.568027+00:00
1746,500000,50000,2025-03-11T14:43:44.568027+00:00
1747,1000000,30000,2025-03-17T14:28:02.568027+00:00
1748,200000,200000,2025-07-13T16:56:59.568027+00:00
1749,100000,30000,2025-03-24T19:19:04.569039+00:00
1750,1000000,50000,2025-08-31T10:50:45.569039+00:00
1751,500000,200000,2025-08-15T01:31:46.569039+00:00
1752,500000,100000,2025-08-24T04:02:31.569039+00:00
1753,1000000,30000,2025-08-21T20:00:27.569039+00:00
1754,500000,50000,2025-10-23T11:04:06.569039+00:00
1755,200000,30000,2025-03-31T17:36:21.569547+00:00
1756,200000,50000,2026-01-07T13:40:36.569547+00:00
1757,1000000,100000,2025-11-02T13:17:52.569547+00:00
1758,300000,50000,2025-03-18T14:55:39.569547+00:00
1759,500000,200000,2025-11-04T08:47:32.569547+00:00
1760,300000,50000,2025-04-17T15:02:46.569547+00:00
1761,1000000,50000,2025-03-29T19:13:11.570047+00:00
1762,300000,50000,2025-09-29T21:48:12.570047+00:00
1763,100000,30000,2025-05-24T07:42:12.570047+00:00
1764,200000,50000,2025-04-29T12:21:36.570047+00:00
1765,200000,100000,2025-07-28T05:35:01.570047+00:00
1766,100000,200000,2025-10-12T04:00:00.570047+00:00
1767,200000,100000,2025-10-30T20:26:50.570047+00:00
1768,100000,30000,2025-06-27T16:01:47.570547+00:00
1769,200000,50000,2025-12-19T02:20:55.570547+00:00
1770,500000,200000,2026-01-18T04:55:40.570547+00:00
1771,200000,30000,2026-02-06T08:02:39.570547+00:00
1772,100000,100000,2026-02-10T00:03:19.570547+00:00
1773,200000,200000,2025-03-09T09:02:12.570547+00:00
1774,200000,200000,2026-02-07T18:04:57.571046+00:00
1775,200000,30000,2026-01-10T15:48:31.571046+00:00
1776,300000,30000,2025-10-04T22:01:17.571046+00:00
1777,200000,200000,2025-02-11T22:44:50.571046+00:00
1778,1000000,200000,2026-01-30T02:00:53.571046+00:00
1779,100000,50000,2025-04-06T07:35:41.571046+00:00
1780,200000,30000,2025-05-21T21:12:46.571546+00:00
1781,500000,30000,2025-03-26T13:29:53.571546+00:00
1782,1000000,30000,2025-04-02T07:04:59.571546+00:00
1783,100000,100000,2025-12-15T08:25:47.571546+00:00
1784,100000,50000,2025-05-25T03:14:57.571546+00:00
1785,300000,100000,2025-12-17T22:34:28.572046+00:00
1786,200000,30000,2025-02-12T06:38:27.572046+00:00
1787,100000,100000,2025-06-23T04:06:03.572046+00:00
1788,1000000,200000,2025-12-14T13:27:27.572046+00:00
1789,100000,50000,2025-08-18T03:21:45.572046+00:00
1790,300000,30000,2025-10-31T11:18:29.572046+00:00
1791,100000,200000,2025-08-29T23:50:44.572546+00:00
1792,300000,100000,2025-03-20T16:17:00.572546+00:00
1793,200000,50000,2025-07-21T12:58:08.572546+00:00
1794,100000,100000,2025-09-29T14:23:44.572546+00:00
1795,300000,100000,2025-06-15T21:49:32.572546+00:00
1796,300000,200000,2025-03-03T08:49:17.572546+00:00
1797,100000,30000,2025-03-12T22:51:18.573046+00:00
1798,200000,100000,2025-07-04T15:07:22.573046+00:00
1799,300000,100000,2025-07-23T01:51:13.573046+00:00
1800,100000,100000,2025-06-10T08:51:19.573046+00:00
1801,200000,100000,2025-11-18T18:49:05.573046+00:00
1802,1000000,30000,2025-06-09T03:19:26.573046+00:00
1803,200000,100000,2025-05-17T12:42:01.573046+00:00
1804,1000000,100000,2025-07-05T00:36:36.573546+00:00
1805,1000000,100000,2025-07-21T05:17:39.573546+00:00
1806,500000,30000,2025-08-19T00:01:20.573546+00:00
1807,200000,200000,2025-12-23T04:31:35.573546+00:00
1808,1000000,100000,2025-04-09T13:49:13.573546+00:00
1809,200000,30000,2025-10-24T02:00:00.574046+00:00
1810,100000,50000,2025-10-08T17:16:13.574046+00:00
1811,1000000,200000,2025-06-19T10:22:29.574046+00:00
1812,200000,30000,2025-12-10T13:25:16.574046+00:00
1813,500000,200000,2025-11-13T12:36:24.574046+00:00
1814,1000000,50000,2025-06-19T11:09:43.574046+00:00
1815,1000000,200000,2025-06-14T17:20:20.574546+00:00
1816,1000000,30000,2025-06-10T01:45:09.574546+00:00
1817,1000000,30000,2025-02-13T20:21:10.574546+00:00
1818,200000,30000,2025-06-16T06:24:48.574546+00:00
1819,500000,30000,2025-02-12T00:18:55.574546+00:00
1820,300000,30000,2026-01-08T19:48:31.574546+00:00
1821,100000,30000,2025-06-09T08:21:29.575054+00:00
1822,200000,100000,2025-10-18T21:41:00.575054+00:00
1823,300000,200000,2025-11-06T04:06:35.575054+00:00
1824,1000000,100000,2025-04-10T11:12:41.575054+00:00
1825,100000,100000,2026-02-02T23:38:44.575054+00:00
1826,500000,200000,2025-12-19T20:41:11.575054+00:00
1827,1000000,200000,2026-01-04T20:49:53.575546+00:00
1828,1000000,100000,2025-04-02T10:16:07.575546+00:00
1829,500000,200000,2025-03-27T20:11:16.575546+00:00
1830,500000,100000,2025-07-19T10:49:21.575546+00:00
1831,300000,50000,2025-03-04T11:50:46.575546+00:00
1832,500000,50000,2025-08-11T23:54:11.576046+00:00
1833,300000,200000,2025-10-28T13:21:42.576046+00:00
1834,200000,50000,2025-02-17T08:09:58.576046+00:00
1835,300000,50000,2025-08-31T08:41:51.576046+00:00
1836,500000,100000,2025-06-05T19:02:32.576046+00:00
1837,300000,200000,2025-09-05T12:19:52.576046+00:00
1838,100000,200000,2025-05-18T12:04:05.576546+00:00
1839,300000,100000,2025-07-03T09:16:59.576546+00:00
1840,100000,200000,2025-08-04T06:31:28.576546+00:00
1841,500000,100000,2025-09-16T15:51:53.576546+00:00
1842,300000,200000,2025-07-03T09:47:27.576546+00:00
1843,200000,100000,2025-09-11T08:49:22.576546+00:00
1844,300000,30000,2025-05-17T10:48:47.577046+00:00
1845,200000,200000,2025-03-26T13:45:59.577046+00:00
1846,200000,200000,2025-12-12T18:50:55.577046+00:00
1847,300000,50000,2025-10-29T09:01:29.577046+00:00
1848,200000,30000,2025-08-13T14:58:43.577046+00:00
1849,100000,50000,2025-09-28T20:51:06.577046+00:00
1850,200000,200000,2026-02-02T06:26:09.577546+00:00
1851,1000000,30000,2025-04-03T13:36:04.577546+00:00
1852,500000,30000,2025-12-31T04:24:11.577546+00:00
1853,500000,30000,2025-06-15T11:20:05.577546+00:00
1854,300000,30000,2025-09-25T19:04:24.577546+00:00
1855,100000,30000,2025-10-02T08:39:00.577546+00:00
1856,500000,200000,2025-11-26T14:18:25.578046+00:00
1857,500000,200000,2025-05-05T09:25:23.578046+00:00
1858,200000,50000,2025-12-26T17:25:21.578046+00:00
1859,1000000,50000,2025-06-13T09:21:42.578046+00:00
1860,1000000,100000,2025-05-04T16:11:45.578046+00:00
1861,300000,200000,2026-02-07T07:50:01.578546+00:00
1862,500000,30000,2025-09-05T15:02:28.578546+00:00
1863,1000000,50000,2025-07-22T21:26:51.578546+00:00
1864,200000,200000,2025-12-28T12:32:06.578546+00:00
1865,200000,30000,2025-04-25T18:33:48.578546+00:00
1866,200000,30000,2026-01-25T07:47:44.578546+00:00
1867,1000000,50000,2025-09-18T01:24:07.578546+00:00
1868,200000,200000,2025-12-05T22:39:09.578546+00:00
1869,500000,100000,2025-09-28T10:21:50.578546+00:00
1870,100000,100000,2025-07-10T06:07:12.578546+00:00
1871,300000,100000,2025-05-19T07:47:01.578546+00:00
1872,100000,200000,2025-08-24T18:47:38.578546+00:00
1873,300000,50000,2025-09-18T18:35:19.578546+00:00
1874,100000,200000,2025-12-17T10:50:07.579549+00:00
1875,1000000,100000,2025-03-01T11:53:27.579549+00:00
1876,1000000,50000,2025-07-13T18:27:36.579549+00:00
1877,100000,100000,2025-08-01T00:22:47.579549+00:00
1878,500000,100000,2025-11-20T12:48:11.579549+00:00
1879,100000,50000,2026-01-29T04:03:10.579549+00:00
1880,1000000,200000,2025-07-14T17:11:30.580051+00:00
1881,500000,200000,2025-09-12T17:38:04.580051+00:00
1882,200000,30000,2025-12-25T01:41:19.580051+00:00
1883,300000,30000,2025-08-23T04:01:19.580051+00:00
1884,500000,200000,2025-05-14T23:11:00.580051+00:00
1885,300000,50000,2025-11-18T09:08:58.580051+00:00
1886,500000,100000,2025-12-06T01:53:05.580551+00:00
1887,300000,100000,2026-01-23T20:00:36.580551+00:00
1888,300000,50000,2025-04-09T00:37:06.580551+00:00
1889,1000000,50000,2025-11-12T14:55:43.580551+00:00
1890,300000,100000,2025-06-07T21:22:51.580551+00:00
1891,300000,100000,2025-08-27T21:09:04.581051+00:00
1892,100000,200000,2025-02-19T23:53:24.581051+00:00
1893,500000,30000,2025-10-06T16:13:02.581051+00:00
1894,300000,30000,2025-07-26T03:15:40.581051+00:00
1895,500000,100000,2025-06-04T23:55:23.581051+00:00
1896,300000,200000,2025-06-09T20:05:00.581051+00:00
1897,100000,50000,2025-12-30T17:46:25.581051+00:00
1898,200000,50000,2025-07-23T19:14:12.581551+00:00
1899,300000,200000,2025-04-27T01:57:34.581551+00:00
1900,300000,100000,2025-07-28T15:07:01.581551+00:00
1901,300000,30000,2026-01-25T11:18:17.581551+00:00
1902,500000,100000,2025-06-15T20:07:04.581551+00:00
1903,200000,30000,2025-09-16T05:59:50.581551+00:00
1904,1000000,50000,2025-08-28T10:13:19.581551+00:00
1905,500000,30000,2025-08-21T17:37:33.582051+00:00
1906,500000,200000,2025-02-19T16:48:16.582051+00:00
1907,100000,30000,2025-05-11T21:34:42.582051+00:00
1908,1000000,50000,2025-06-10T04:42:56.582051+00:00
1909,200000,100000,2025-03-29T10:18:30.582051+00:00
1910,300000,100000,2025-09-19T10:36:19.582551+00:00
1911,300000,100000,2025-03-22T23:45:51.582551+00:00
1912,100000,200000,2025-05-09T23:36:09.582551+00:00
1913,100000,200000,2025-10-04T10:09:23.582551+00:00
1914,100000,100000,2025-06-02T07:32:07.582551+00:00
1915,300000,30000,2025-12-21T07:07:49.582551+00:00
1916,200000,100000,2025-08-24T16:25:05.583051+00:00
1917,300000,100000,2025-08-31T05:22:20.583051+00:00
1918,200000,200000,2025-04-16T01:15:44.583051+00:00
1919,200000,200000,2026-01-16T03:32:29.583051+00:00
1920,100000,100000,2025-08-03T23:24:31.583051+00:00
1921,500000,200000,2025-05-12T21:39:32.583051+00:00
1922,300000,100000,2025-12-19T16:29:26.583051+00:00
1923,500000,200000,2026-02-10T17:53:36.583551+00:00
1924,1000000,50000,2025-03-29T12:12:29.583551+00:00
1925,1000000,30000,2025-11-07T11:27:21.583551+00:00
1926,500000,30000,2025-04-15T13:21:36.583551+00:00
1927,100000,30000,2026-01-18T09:36:08.583551+00:00
1928,500000,50000,2025-04-19T01:03:18.583551+00:00
1929,100000,30000,2025-04-09T22:41:02.584051+00:00
1930,300000,50000,2025-09-22T04:16:06.584051+00:00
1931,1000000,100000,2025-12-12T22:17:53.584051+00:00
1932,300000,50000,2025-12-16T12:12:40.584051+00:00
1933,100000,100000,2025-08-02T17:51:02.584051+00:00
1934,200000,30000,2025-12-14T19:09:58.584051+00:00
1935,200000,200000,2025-06-06T02:54:11.584051+00:00
1936,300000,50000,2025-05-13T18:04:48.584551+00:00
1937,200000,100000,2025-11-01T02:41:47.584551+00:00
1938,100000,100000,2025-04-19T15:38:01.584551+00:00
1939,200000,100000,2025-08-14T18:06:53.584551+00:00
1940,200000,100000,2026-01-23T03:53:34.584551+00:00
1941,300000,100000,2025-10-17T16:44:03.584551+00:00
1942,300000,50000,2025-09-17T05:46:21.585051+00:00
1943,300000,50000,2026-02-08T01:04:26.585051+00:00
1944,100000,200000,2025-11-21T20:17:25.585051+00:00
